RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020
127692,7234,Center Hill,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77903.0,78431.0,79297.0,80475.0,81539.0,81239.0,80324.0,78497.0,76755.0,74982.0,73368.0,71524.0,69392.0,67056.0,64634.0,62760.0,61290.0,61314.0,61325.0,61658.0,61503.0,61908.0,62329.0,62976.0,63910.0,64881.0,65413.0,64904.0,63802.0,62133.0,61531.0,62105.0,63451.0,63876.0,63809.0,63985.0,64237.0,65135.0,65985.0,67857.0,69586.0,72010.0,74046.0,75339.0,76363.0,77404.0,78650.0,79304.0,80389.0,81111.0,81995.0,82509.0,83881.0,85411.0,86318.0,87127.0,87184.0,87097.0,86709.0,85669.0,84466.0,83512.0,84060.0,84650.0,85084.0,84519.0,84280.0,83961.0,84071.0,84904.0,85830.0,87809.0,89426.0,90536.0,90699.0,90273.0,89822.0,89332.0,89329.0,89417.0,90362.0,91264.0,92737.0,93799.0,95297.0,96560.0,97165.0,98003.0,99271.0,102209.0,105849.0,110531.0,115115.0,119754.0,124400.0,129829.0,135373.0,140758.0,145125.0,148933.0,152108.0,154246.0,155361.0,155151.0,153563.0,151490.0,149503.0,148385.0,147325.0,146764.0,147289.0,148429.0,149925.0,151216.0,152797.0,154881.0,158146.0,162205.0,166571.0,170489.0
269296,15738,Chalet Woods,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181045.0,181966.0,183803.0,187476.0,191414.0,194596.0,196912.0,198896.0,200532.0,201802.0,202680.0,203171.0,203318.0,204535.0,204458.0,203023.0,200279.0,198762.0,198697.0,198922.0,199559.0,200715.0,202431.0,204734.0,207649.0,210568.0,214697.0,220199.0
269297,13671,Channing Valley,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,249887.0,250578.0,250415.0,252073.0,253985.0,257828.0,260483.0,263403.0,265016.0,265086.0,265036.0,265069.0,266704.0,268326.0,271880.0,274041.0,275540.0,275062.0,275639.0,275817.0,278389.0,284423.0,291473.0,296966.0,300794.0,303904.0,306891.0,308965.0,312961.0,315474.0,319791.0,324481.0,327827.0,329819.0,331099.0,335998.0,339569.0,345566.0,350291.0,357209.0,361119.0,365987.0,370517.0,374857.0,380728.0,383949.0,385034.0,384420.0,384889.0,385406.0,385928.0,386434.0,387414.0,388380.0,388194.0,389750.0,390540.0,395324.0,401267.0,406668.0,409953.0,411192.0,412325.0,412281.0,415861.0,419434.0,423042.0,423271.0,422843.0,420758.0,419256.0,419670.0,420856.0,422127.0,423435.0,426520.0,426555.0,426707.0,427365.0,430278.0,432793.0,435375.0,437318.0,437441.0,437999.0,439062.0,439470.0,437526.0,435988.0,435450.0,434638.0,432272.0,430919.0,430393.0,429735.0,429089.0,428945.0,430629.0,434081.0,438278.0,440605.0,440900.0,441581.0,445463.0,449128.0,451906.0,454974.0,458083.0,461060.0,462205.0,461812.0,462021.0,463695.0,467330.0,469262.0,468460.0,468182.0,466971.0,467045.0,468977.0,470066.0,470649.0,469995.0,469019.0,469033.0,468180.0,470146.0,473534.0,476270.0,480011.0,481685.0,483145.0,484351.0,485060.0,486873.0,488524.0,490149.0,491136.0,493763.0,495668.0,497619.0,498471.0,500598.0,501827.0,505351.0,510124.0,515487.0,518186.0,519976.0,522124.0,518793.0,512796.0,506531.0,502374.0,499174.0,493358.0,486383.0,477695.0,467772.0,459452.0,452340.0,448830.0,449004.0,450953.0,453517.0,452829.0,451355.0,449841.0,448657.0,448575.0,450232.0,456573.0,460824.0,461580.0,455380.0,452373.0,448150.0,448286.0,445821.0,446099.0,445177.0,443392.0,442724.0,437188.0,434720.0,429735.0,431998.0,431150.0,430266.0,427814.0,425764.0,423903.0,421349.0,423129.0,423295.0,425056.0,424087.0,427580.0,429477.0,430900.0,432507.0,433290.0,437508.0,440814.0,446555.0,448337.0,450766.0,452619.0,456195.0,458721.0,460957.0,464549.0,468186.0,473033.0,476178.0,480676.0,485460.0,491287.0,495193.0,497809.0,498564.0,499953.0,501898.0,507003.0,514351.0,522061.0,526752.0,529529.0,529577.0,529922.0,531448.0,536142.0,543900.0,550510.0,555446.0,553735.0,551706.0,547278.0,547816.0,546613.0,546934.0,548258.0,551673.0,556464.0,558218.0,557572.0,557100.0,556419.0,553339.0,552562.0,555089.0,562301.0,567954.0,570537.0,571506.0,570598.0,570756.0,572760.0,573627.0,579558.0,586117.0,591769.0,588730.0,583721.0,582753.0,583586.0,584896.0,582620.0,581607.0,582222.0,585137.0,587885.0,590223.0,593319.0,597356.0,601440.0,600981.0,599410.0,599183.0,604317.0,609062.0,609091.0,607533.0,606151.0,605966.0,605076.0,606016.0,607022.0,609879.0,613408.0,615975.0,616699.0,617163.0,620395.0,624242.0,627325.0
269298,5731,Chastain Park,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,530626.0,533636.0,536145.0,539872.0,542478.0,542892.0,544017.0,545100.0,547083.0,549261.0,550874.0,554106.0,557013.0,559013.0,559465.0,563191.0,567932.0,576003.0,579294.0,584283.0,588623.0,594551.0,599222.0,600305.0,603946.0,608029.0,614130.0,613870.0,614716.0,615562.0,624917.0,631640.0,636498.0,637901.0,644712.0,655336.0,663590.0,669683.0,674699.0,684775.0,696356.0,708203.0,716164.0,724467.0,736084.0,749589.0,758689.0,765155.0,770054.0,780301.0,791606.0,805206.0,813666.0,819745.0,826482.0,835643.0,845741.0,852693.0,860504.0,864657.0,869594.0,871008.0,874140.0,875809.0,878889.0,883026.0,889952.0,895183.0,897469.0,899851.0,902376.0,909220.0,916291.0,920235.0,921317.0,918752.0,918937.0,917909.0,914297.0,910799.0,911911.0,915871.0,919599.0,920440.0,920006.0,922980.0,927063.0,933534.0,937448.0,942384.0,945974.0,950725.0,949028.0,946470.0,944223.0,944845.0,947278.0,948468.0,951804.0,956509.0,960667.0,961424.0,961389.0,963719.0,969394.0,977806.0,984720.0,993175.0,999913.0,1007453.0,1011275.0,1014615.0,1020644.0,1032065.0,1045549.0,1054879.0,1063900.0,1067872.0,1072702.0,1073634.0,1078456.0,1084468.0,1089614.0,1092088.0,1092074.0,1090818.0,1088271.0,1084449.0,1082259.0,1083049.0,1085372.0,1087861.0,1090315.0,1093065.0,1098789.0,1098917.0,1097360.0,1093097.0,1094996.0,1098857.0,1099153.0,1098664.0,1096608.0,1099114.0,1096843.0,1088297.0,1077601.0,1074763.0,1084193.0,1092260.0,1092641.0,1086493.0,1080407.0,1072775.0,1064145.0,1051726.0,1040543.0,1029887.0,1015187.0,996774.0,967205.0,947616.0,932605.0,928323.0,925906.0,924325.0,922871.0,917009.0,909749.0,905060.0,907989.0,914595.0,922799.0,921616.0,916927.0,910639.0,903564.0,897249.0,888936.0,887916.0,887810.0,888569.0,884461.0,879898.0,877213.0,878488.0,882836.0,882198.0,885819.0,889469.0,896732.0,895239.0,894036.0,894463.0,897861.0,902490.0,906368.0,907888.0,906081.0,905477.0,902707.0,900026.0,898106.0,902407.0,912002.0,919236.0,929258.0,934942.0,939256.0,944532.0,953354.0,966965.0,979548.0,991769.0,1001940.0,1012212.0,1018032.0,1024828.0,1025037.0,1026986.0,1029886.0,1034471.0,1038856.0,1041404.0,1039422.0,1039795.0,1036952.0,1039859.0,1039852.0,1042163.0,1047955.0,1056505.0,1065823.0,1074322.0,1080501.0,1084389.0,1093413.0,1097165.0,1107525.0,1108168.0,1114786.0,1117593.0,1119923.0,1120407.0,1119991.0,1120558.0,1122577.0,1122159.0,1115163.0,1111085.0,1106472.0,1110840.0,1111145.0,1112445.0,1113757.0,1115530.0,1117912.0,1119860.0,1121796.0,1128184.0,1138697.0,1148769.0,1154862.0,1157238.0,1157210.0,1157670.0,1159650.0,1169320.0,1180648.0,1191571.0,1197795.0,1200697.0,1204872.0,1209324.0,1214991.0,1217209.0,1227358.0,1236807.0,1254913.0,1263948.0,1276154.0,1273855.0,1272346.0,1272073.0,1275335.0,1279903.0,1283100.0,1289337.0,1291418.0,1293970.0,1289225.0,1287799.0,1283136.0,1290016.0,1298720.0,1307183.0
403172,4716,Chosewood Park,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115105.0,115870.0,116746.0,118777.0,121038.0,122909.0,124278.0,125566.0,127457.0,129359.0,130946.0,132759.0,135297.0,138304.0,140503.0,141328.0,141784.0,143432.0,146329.0,149533.0,151998.0,155011.0,158886.0,162493.0,165300.0,168061.0,173097.0,180049.0,186811.0,192137.0,196907.0,201660.0,205680.0,208622.0,211307.0,214637.0,217096.0,218200.0,217208.0,216739.0,219724.0,225411.0,230193.0,233446.0,237912.0,241278.0,243669.0,243032.0,243934.0,246561.0,250331.0,252359.0,250153.0,246132.0,244099.0,243360.0,242232.0,242276.0,243071.0,245730.0,247690.0,248929.0,250038.0,252130.0
403472,9200,Cluster - McDonough - Guice,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172203.0,170423.0,169481.0,166887.0,164996.0,164035.0,164636.0,167039.0,170556.0,174474.0,178622.0,181272.0,185015.0,189145.0,193208.0,197388.0,201146.0,203750.0,204481.0,201811.0,198416.0,195477.0,193220.0,194278.0,192893.0,192509.0,192015.0,193635.0,195497.0,197840.0,199843.0,203668.0,206384.0,207730.0,208553.0,208787.0,211787.0,214914.0,218932.0,221874.0,224260.0,224689.0,224155.0,222280.0,221124.0,222125.0,225138.0,228810.0,232034.0,230498.0,228392.0,225639.0,226047.0,227080.0,228779.0,231014.0,233352.0,234736.0,234980.0,234931.0,234652.0,237912.0,241575.0,246246.0
269300,3227,Collier Heights,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122513.0,123553.0,124936.0,127761.0,131049.0,133777.0,135921.0,137658.0,139640.0,141794.0,143842.0,145802.0,147719.0,150154.0,152199.0,153672.0,153892.0,155443.0,158380.0,162236.0,165387.0,167996.0,170704.0,173464.0,176220.0,178666.0,181317.0,184279.0,187935.0,190810.0,192873.0
269301,11448,Collier Hills,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,262981.0,263756.0,263993.0,265170.0,267719.0,270815.0,273810.0,276060.0,277391.0,278256.0,278281.0,279082.0,279419.0,280167.0,281159.0,282167.0,280954.0,278672.0,276161.0,273863.0,274320.0,276321.0,280584.0,283805.0,287546.0,291008.0,295611.0,300786.0,306239.0,312612.0,319479.0,328265.0,333516.0,337569.0,340104.0,342540.0,346125.0,349646.0,353614.0,356173.0,358810.0,360622.0,363296.0,366010.0,370708.0,374487.0,377029.0,380943.0,382891.0,385145.0,386320.0,389192.0,394281.0,399059.0,404322.0,406894.0,409719.0,413160.0,417324.0,420017.0,421255.0,423359.0,424688.0,426116.0,424571.0,424944.0,423312.0,424252.0,422814.0,422409.0,423331.0,426615.0,432038.0,434005.0,436227.0,438629.0,442893.0,445785.0,446858.0,446323.0,447402.0,449110.0,449445.0,447197.0,444107.0,445811.0,448426.0,450112.0,449296.0,449175.0,451211.0,454350.0,456862.0,458666.0,461227.0,464808.0,468872.0,470380.0,471727.0,471835.0,472473.0,471691.0,473109.0,475981.0,479204.0,481387.0,481956.0,482570.0,482285.0,482286.0,483087.0,487592.0,492429.0,496569.0,495957.0,493800.0,492982.0,493274.0,496021.0,500843.0,506457.0,510309.0,510341.0,508404.0,509224.0,514136.0,522349.0,530120.0,534671.0,538137.0,539106.0,537531.0,537121.0,538212.0,542231.0,543845.0,544984.0,544015.0,544634.0,544121.0,546040.0,548259.0,552034.0,555288.0,556217.0,557941.0,560376.0,564295.0,564332.0,561020.0,555740.0,551205.0,547389.0,542983.0,538096.0,532979.0,528592.0,523667.0,517576.0,509991.0,504920.0,504386.0,505478.0,507256.0,508162.0,509535.0,510823.0,511063.0,511909.0,512255.0,513196.0,516827.0,519465.0,520241.0,515106.0,510442.0,504140.0,500846.0,496828.0,496581.0,494381.0,493215.0,491980.0,490072.0,487761.0,483143.0,484463.0,484378.0,487259.0,486961.0,487047.0,484062.0,480959.0,478407.0,475558.0,474814.0,476961.0,482901.0,486170.0,489938.0,492098.0,494594.0,496755.0,499614.0,505478.0,511106.0,518655.0,524332.0,527998.0,530287.0,533219.0,537983.0,541243.0,544424.0,549049.0,556157.0,563111.0,568417.0,570108.0,571587.0,571968.0,573510.0,575983.0,578126.0,582369.0,587661.0,590932.0,593586.0,593882.0,596052.0,600616.0,605266.0,611675.0,616413.0,619912.0,622086.0,623929.0,624244.0,626541.0,625250.0,626307.0,627593.0,630175.0,632774.0,632884.0,632490.0,632007.0,630932.0,628591.0,629682.0,631666.0,639177.0,645014.0,649920.0,653683.0,656831.0,662539.0,667668.0,672771.0,678111.0,685246.0,690018.0,693612.0,693475.0,694513.0,693885.0,691183.0,688807.0,686660.0,688606.0,690031.0,693158.0,696682.0,699335.0,699249.0,696762.0,693308.0,690514.0,689339.0,692885.0,698745.0,698302.0,696143.0,691181.0,689288.0,687495.0,688025.0,691089.0,694753.0,699096.0,703624.0,704822.0,704121.0,706834.0,711694.0,718467.0
269302,13140,Collier Hills North,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,266046.0,267051.0,267795.0,269535.0,271620.0,274632.0,279183.0,284380.0,287597.0,289009.0,288962.0,289579.0,290115.0,291195.0,292861.0,294651.0,294725.0,294203.0,291076.0,287616.0,288104.0,291874.0,298031.0,302686.0,307411.0,311754.0,316129.0,320032.0,326861.0,330886.0,335906.0,339522.0,341478.0,342774.0,344425.0,347340.0,349564.0,351781.0,354102.0,359249.0,361263.0,367360.0,373101.0,380789.0,386013.0,389802.0,391084.0,393585.0,398463.0,403651.0,408784.0,411221.0,415980.0,418450.0,420535.0,422085.0,425896.0,429023.0,432014.0,433147.0,432647.0,431906.0,430377.0,427773.0,424468.0,421055.0,420130.0,418776.0,417007.0,415889.0,416581.0,417991.0,419376.0,419149.0,420050.0,423763.0,429224.0,435898.0,438644.0,438356.0,437144.0,437432.0,438581.0,438900.0,439119.0,442202.0,445779.0,447780.0,447177.0,444823.0,444467.0,447554.0,451315.0,452885.0,452862.0,454097.0,457181.0,458943.0,459559.0,457743.0,455488.0,452850.0,452522.0,454032.0,456101.0,460258.0,463230.0,467847.0,468655.0,469936.0,470491.0,477350.0,483171.0,492418.0,496672.0,500143.0,502181.0,503949.0,508311.0,509883.0,511937.0,512212.0,512248.0,509298.0,511023.0,510782.0,514548.0,515422.0,518032.0,519242.0,519380.0,519834.0,524862.0,531082.0,538144.0,539873.0,538532.0,537210.0,536781.0,537767.0,538916.0,540705.0,542564.0,543605.0,541770.0,539929.0,539882.0,543388.0,546974.0,548380.0,547385.0,545309.0,541746.0,537437.0,531344.0,525982.0,520641.0,515818.0,509445.0,502081.0,495927.0,492390.0,492149.0,492799.0,494497.0,494885.0,497591.0,498627.0,499610.0,498836.0,498572.0,502257.0,505025.0,507203.0,502856.0,498464.0,492234.0,490439.0,488647.0,489373.0,487966.0,486314.0,484221.0,479977.0,476288.0,471755.0,471158.0,469003.0,468536.0,466982.0,464256.0,460072.0,456812.0,457216.0,456813.0,456946.0,457770.0,461537.0,464681.0,469730.0,475395.0,479133.0,482333.0,484743.0,488892.0,491222.0,496865.0,504271.0,509848.0,513334.0,516077.0,520413.0,522550.0,524985.0,529168.0,536109.0,544295.0,552331.0,555405.0,555493.0,555705.0,557354.0,561104.0,562914.0,565637.0,568547.0,568959.0,570878.0,571564.0,573590.0,579094.0,584973.0,592716.0,598150.0,602588.0,607315.0,612212.0,616548.0,623111.0,625689.0,627387.0,627830.0,628698.0,630973.0,630175.0,629411.0,628689.0,626561.0,623631.0,623334.0,625208.0,629705.0,633736.0,637235.0,640178.0,641046.0,644765.0,648034.0,651052.0,655046.0,660007.0,665211.0,666710.0,668359.0,669818.0,671635.0,671070.0,671880.0,671977.0,675064.0,676910.0,680373.0,684901.0,687476.0,689079.0,686082.0,682953.0,678322.0,676269.0,677451.0,681927.0,681920.0,681099.0,676207.0,672713.0,669236.0,668497.0,670648.0,673210.0,677042.0,680417.0,681364.0,680047.0,681175.0,684086.0,689739.0
269303,15759,Colonial Homes,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228558.0,231986.0,234868.0,240087.0,241882.0,240734.0,237498.0,236007.0,237326.0,240201.0,244189.0,246801.0,249540.0,248705.0,246799.0,244224.0,246531.0,252385.0,259365.0,263873.0,263231.0,261695.0,258907.0,258518.0,257818.0,259213.0,261464.0,264346.0,266592.0,269515.0,275354.0,280996.0,288158.0,292028.0,294353.0,296810.0,300929.0,306239.0,309388.0,310821.0,312852.0,314702.0,316089.0,317281.0,318303.0,320549.0,324381.0,326414.0,326354.0,326399.0,330189.0,337255.0,341564.0,342808.0,342178.0,342979.0,344747.0,347479.0,348809.0,349132.0,347787.0,346925.0,343935.0,342309.0,341438.0,343839.0,347673.0,351297.0,354104.0,354371.0,354535.0,354538.0,357156.0,359246.0,363484.0,363567.0,364953.0,365615.0,366033.0,365952.0,365153.0,364935.0,364041.0,365304.0,366160.0,366542.0,365447.0,366753.0,368043.0,368331.0,365447.0,361072.0,357566.0,356506.0,358218.0,358270.0,359881.0,360471.0,361081.0,360604.0,360143.0,360089.0,362059.0,365237.0,368057.0,369219.0,368541.0,368109.0,366142.0,365256.0
128072,8955,Cross Creek,Neighborhood,GA,GA,Atlanta,Atlanta-Sandy Springs-Roswell,Fulton County,79239.0,79516.0,79846.0,80542.0,81153.0,81737.0,82255.0,82845.0,83469.0,83979.0,84615.0,85067.0,85337.0,85515.0,85796.0,86366.0,87035.0,87751.0,88547.0,89223.0,89973.0,90892.0,91857.0,93079.0,94748.0,96697.0,98623.0,99915.0,101346.0,102738.0,104176.0,105645.0,106845.0,108183.0,109145.0,110339.0,111526.0,112676.0,113474.0,114191.0,114775.0,115596.0,116655.0,118001.0,119819.0,121479.0,123229.0,124638.0,125381.0,126170.0,127202.0,129160.0,130911.0,132568.0,133687.0,134868.0,135377.0,135771.0,135934.0,136081.0,136376.0,136674.0,137097.0,137175.0,136897.0,136314.0,136230.0,136120.0,136055.0,135615.0,135287.0,135342.0,135442.0,135308.0,134893.0,134369.0,134739.0,135117.0,135101.0,134487.0,134410.0,135083.0,135991.0,136194.0,136361.0,136454.0,136701.0,136807.0,136795.0,137497.0,138179.0,138847.0,138442.0,137720.0,136663.0,136399.0,136041.0,136309.0,136414.0,136800.0,136215.0,134850.0,133895.0,133677.0,134478.0,135031.0,135482.0,135148.0,134825.0,134041.0,133841.0,133474.0,133259.0,132478.0,131200.0,130156.0,129036.0,128211.0,128017.0,128556.0,129640.0,130326.0,130319.0,129863.0,130292.0,131921.0,133848.0,134580.0,135070.0,135509.0,135882.0,135950.0,135720.0,135828.0,135737.0,135989.0,135514.0,134855.0,134541.0,135492.0,136458.0,137143.0,137293.0,136992.0,136192.0,134989.0,134567.0,134383.0,134581.0,134229.0,133540.0,132433.0,130860.0,129279.0,127135.0,124721.0,122601.0,121071.0,119989.0,118390.0,116574.0,114960.0,113318.0,110695.0,109029.0,107998.0,107999.0,108680.0,108426.0,108124.0,106420.0,105821.0,106148.0,106679.0,106200.0,106081.0,104922.0,103356.0,100949.0,98965.0,98351.0,97924.0,97269.0,95979.0,94014.0,92604.0,92244.0,91938.0,92148.0,92703.0,94788.0,96278.0,97241.0,97638.0,99412.0,100942.0,102009.0,101703.0,101233.0,101671.0,102574.0,103065.0,102091.0,101150.0,101144.0,102056.0,103101.0,104249.0,105351.0,107224.0,109741.0,112418.0,114109.0,115633.0,117096.0,119417.0,120769.0,121778.0,121757.0,121806.0,122574.0,123432.0,124078.0,124259.0,125001.0,125876.0,126939.0,127876.0,129186.0,130423.0,132329.0,135052.0,138058.0,141327.0,143863.0,145894.0,148031.0,150534.0,153977.0,156075.0,157918.0,159514.0,161404.0,163100.0,164202.0,164746.0,165263.0,166018.0,166670.0,167805.0,168828.0,170838.0,172642.0,174261.0,175485.0,175768.0,176223.0,176871.0,178175.0,179712.0,181378.0,182466.0,183265.0,184074.0,185815.0,187871.0,189971.0,192072.0,194574.0,197527.0,200201.0,202093.0,203828.0,205990.0,208257.0,209740.0,210344.0,210404.0,210610.0,211349.0,212693.0,212823.0,212745.0,212670.0,213300.0,213668.0,213903.0,214488.0,215246.0,216244.0,217143.0,217816.0,217755.0,218336.0,219047.0,220074.0
